sitecode,nodename,model,loopback_id,router_id,menagement_ip,node_type,region,vendor
WCDHM,RAC_WCDHM51C,ciscoNCS540,Loopback0,10.64.2.114,10.124.209.114,RAC,BKK,Cisco
WTBBM,RAC_WTBBM21C,CISCO_ASR920CC,,,10.122.26.6,RAC,BKK,Cisco
BUR2M,RAC_BUR2M21C,CISCO_ASR920CC,,,10.122.11.251,RAC,BKK,Cisco
WKMTM,RAC_WKMTM21C,CISCO_ASR920CC,,,10.122.29.36,RAC,BKK,Cisco
EMSRB,RAC_EMSRB21C,CISCO_ASR920CC,,,10.122.66.244,RAC,BKK,Cisco
TC20M,RAC_TC20M21C,CISCO_ASR920CC,,,10.122.28.4,RAC,BKK,Cisco
XWS2,RAC_XWS201C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.170,RAC,BKK,Cisco
LMETP,RAC_LMETP21C,CISCO_ASR920CC,,,10.122.33.76,RAC,BKK,Cisco
ITBHP,RAC_ITBHP21C,CISCO_ASR920CC,,,10.122.15.10,RAC,BKK,Cisco
MPCCM,RAC_MPCCM21C,CISCO_ASR920CC,,,10.122.14.69,RAC,BKK,Cisco
R369M,RAC_R369M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.93,10.124.64.36,RAC,BKK,Cisco
KSRTM,RAC_KSRTM21C,CISCO_ASR920CC,,,10.122.9.121,RAC,BKK,Cisco
PKGTM,RAC_PKGTM21C,CISCO_ASR920CC,,,10.122.24.197,RAC,BKK,Cisco
TB45M,RAC_TB45M21C,CISCO_ASR920CC,,,10.122.22.103,RAC,BKK,Cisco
ISEMP,RAC_ISEMP21C,CISCO_ASR920CC,,,10.122.27.93,RAC,BKK,Cisco
SINKO_PE01,POIC_SINKO_PE01,CISCO_7606S,,,,POIC,BKK,Cisco
3MLKP,RAC_3MLKP21C,CISCO_ASR920CC,,,10.122.64.102,RAC,BKK,Cisco
TRMTM,RAC_TRMTM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.74.4,10.124.33.69,RAC,BKK,Cisco
PY22M,RAC_PY22M21C,CISCO_ASR920CC,,,10.122.34.84,RAC,BKK,Cisco
TLS1,RAG_TLS102C_9K,CISCO_ASR_9922,Loopback0,10.122.0.43,10.122.0.43,RAG,BKK,Cisco
TLS1,RAG_TLS102C_9K,CISCO_ASR_9922,Loopback10,10.64.0.43,10.122.0.43,RAG,BKK,Cisco
LZENP,RAC_LZENP22C,CISCO_ASR920CC,,,10.122.79.246,RAC,BKK,Cisco
RCPNM,RAC_RCPNM21C,CISCO_ASR920CC,,,10.122.21.11,RAC,BKK,Cisco
EQTBP,RAC_EQTBP31C,CISCO_ASR920CC,,,10.124.57.70,RAC,BKK,Cisco
TRBAB,RAC_TRBAB21C,CISCO_ASR920CC,,,10.122.44.166,RAC,BKK,Cisco
TMRUM,RAC_TMRUM21C,CISCO_ASR920CC,,,10.122.26.202,RAC,BKK,Cisco
MLTGM,RAC_MLTGM21C,CISCO_ASR920CC,,,10.122.28.219,RAC,BKK,Cisco
SKHTM,RAC_SKHTM21C,CISCO_ASR920CC,,,10.122.9.53,RAC,BKK,Cisco
KKHSM,RAC_KKHSM51C,ciscoNCS540,Loopback0,10.64.3.193,10.124.210.193,RAC,BKK,Cisco
NW18M,RAC_NW18M51C,ciscoNCS540,Loopback0,10.64.4.45,10.124.211.45,RAC,BKK,Cisco
WNPRM,RAC_WNPRM21C,CISCO_ASR920CC,,,10.122.27.169,RAC,BKK,Cisco
BBMKM,RAC_BBMKM21C,CISCO_ASR920CC,,,10.122.12.138,RAC,BKK,Cisco
FAKUM,RAC_FAKUM21C,CISCO_ASR920CC,,,10.122.33.139,RAC,BKK,Cisco
DAVTM,RAC_DAVTM21C,CISCO_ASR920CC,,,10.122.18.59,RAC,BKK,Cisco
BKN1M,RAC_BKN1M51C,ciscoNCS540,Loopback0,10.64.3.39,10.124.210.39,RAC,BKK,Cisco
RUSKM,RAC_RUSKM21C,CISCO_ASR920CC,,,10.122.20.68,RAC,BKK,Cisco
TBSNM,RAC_TBSNM21C,CISCO_ASR920CC,,,10.122.15.183,RAC,BKK,Cisco
WK43M,RAC_WK43M21C,CISCO_ASR920CC,,,10.122.30.140,RAC,BKK,Cisco
BPL2,RAG_BPL203C_9K,CISCO_ASR_9010,Loopback0,10.122.0.69,10.122.0.69,RAG,BKK,Cisco
BPL2,RAG_BPL203C_9K,CISCO_ASR_9010,Loopback10,10.122.64.69,10.122.0.69,RAG,BKK,Cisco
TLMTM,RAC_TLMTM21C,CISCO_ASR920CC,,,10.122.8.108,RAC,BKK,Cisco
RYTAA,RAC_RYTAA21C,CISCO_ASR920CC,,,10.122.48.44,RAC,BKK,Cisco
RCAVM,RAC_RCAVM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.99,10.124.38.133,RAC,BKK,Cisco
PW12M,RAC_PW12M01C,,Loopback0,10.122.73.243,10.124.37.164,RAC,BKK,Cisco
PTN4M,RAC_PTN4M21C,CISCO_ASR920CC,,,10.122.12.252,RAC,BKK,Cisco
DKBDM,RAC_DKBDM51C,ciscoNCS540,Loopback0,10.64.3.141,10.124.210.141,RAC,BKK,Cisco
UP31B,RAC_UP31B21C,CISCO_ASR920CC,,,10.122.31.109,RAC,BKK,Cisco
HR36M,RAC_HR36M21C,CISCO_ASR920CC,,,10.122.35.151,RAC,BKK,Cisco
BKI1M,RAC_BKI1M21C,CISCO_ASR920CC,,,10.122.16.123,RAC,BKK,Cisco
LP1TM,RAC_LP1TM21C,CISCO_ASR920CC,,,10.125.200.41,RAC,BKK,Cisco
BMPZM,RAC_BMPZM21C,CISCO_ASR920CC,,,10.122.19.87,RAC,BKK,Cisco
PBX1M,RAC_PBX1M21C,CISCO_ASR920CC,,,10.122.11.58,RAC,BKK,Cisco
BKDEM,RAC_BKDEM51C,ciscoNCS540,Loopback0,10.64.3.176,10.124.210.176,RAC,BKK,Cisco
SPPGM,RAC_SPPGM21C,CISCO_ASR920CC,,,10.122.28.20,RAC,BKK,Cisco
SPRGP,RAC_SPRGP21C,CISCO_ASR920CC,,,10.122.11.55,RAC,BKK,Cisco
CFCWP,RAC_CFCWP21C,CISCO_ASR920CC,,,10.122.19.72,RAC,BKK,Cisco
SK34M,RAC_SK34M21C,CISCO_ASR920CC,,,10.122.31.233,RAC,BKK,Cisco
MBSTM,RAC_MBSTM21C,CISCO_ASR920CC,,,10.125.200.140,RAC,BKK,Cisco
O661M,RAC_O661M21C,CISCO_ASR920CC,,,10.122.28.86,RAC,BKK,Cisco
NWN4M,RAC_NWN4M21C,CISCO_ASR920CC,,,10.122.28.213,RAC,BKK,Cisco
WSTKM,RAC_WSTKM21C,CISCO_ASR920CC,,,10.122.8.45,RAC,BKK,Cisco
SCHQP,RAC_SCHQP21C,CISCO_ASR920CC,,,10.122.10.68,RAC,BKK,Cisco
MLUBM,RAC_MLUBM21C,CISCO_ASR920CC,,,10.122.33.151,RAC,BKK,Cisco
SL08A,RAC_SL08A21C,CISCO_ASR920CC,,,10.122.79.218,RAC,BKK,Cisco
SMSRP,RAC_SMSRP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.60,10.124.36.68,RAC,BKK,Cisco
TWAE_PE01,POIC_TWAE_PE01,CISCO_7609S,,,,POIC,BKK,Cisco
P761M,RAC_P761M21C,CISCO_ASR920CC,,,10.122.32.152,RAC,BKK,Cisco
EKBRM,RAC_EKBRM21C,CISCO_ASR920CC,,,10.122.15.107,RAC,BKK,Cisco
PYVHP,RAC_PYVHP21C,CISCO_ASR920CC,,,10.122.14.139,RAC,BKK,Cisco
WTPWM,RAC_WTPWM21C,CISCO_ASR920CC,,,10.122.27.71,RAC,BKK,Cisco
NSDBA,RAC_NSDBA21C,CISCO_ASR920CC,,,10.122.44.105,RAC,BKK,Cisco
RSMKM,RAC_RSMKM21C,CISCO_ASR920CC,,,10.125.198.205,RAC,BKK,Cisco
PS3VM,RAC_PS3VM21C,CISCO_ASR920CC,,,10.122.25.218,RAC,BKK,Cisco
SCT2P,RAC_SCT2P21C,CISCO_ASR920CC,,,10.122.44.20,RAC,BKK,Cisco
TLBYM,RAC_TLBYM21C,CISCO_ASR920CC,,,10.122.13.20,RAC,BKK,Cisco
BGP1M,RAC_BGP1M51C,ciscoNCS540,Loopback0,10.64.6.124,10.124.213.124,RAC,BKK,Cisco
WPHLM,RAC_WPHLM21C,CISCO_ASR920CC,,,10.122.42.248,RAC,BKK,Cisco
TOPHM,RAC_TOPHM51C,ciscoNCS540,Loopback0,10.64.3.164,10.124.210.164,RAC,BKK,Cisco
PNSVM,RAC_PNSVM51C,ciscoNCS540,Loopback0,10.64.15.175,10.124.209.19,RAC,BKK,Cisco
KDB1M,RAC_KDB1M21C,CISCO_ASR920CC,,,10.122.65.165,RAC,BKK,Cisco
R24AM,RAC_R24AM21C,CISCO_ASR920CC,,,10.122.33.187,RAC,BKK,Cisco
PTSWM,RAC_PTSWM21C,CISCO_ASR920CC,,,10.122.14.220,RAC,BKK,Cisco
TRRSM,RAC_TRRSM21C,CISCO_ASR920CC,,,10.122.28.12,RAC,BKK,Cisco
CKRSM,RAC_CKRSM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.241,10.124.35.245,RAC,BKK,Cisco
GTICM,RAC_GTICM21C,CISCO_ASR920CC,,,10.122.12.9,RAC,BKK,Cisco
M3G1M,RAC_M3G1M21C,CISCO_ASR920CC,,,10.122.15.105,RAC,BKK,Cisco
EK50M,RAC_EK50M51C,ciscoNCS540,Loopback0,10.64.16.125,10.124.209.27,RAC,BKK,Cisco
LAPUM,RAC_LAPUM21C,CISCO_ASR920CC,,,10.122.22.42,RAC,BKK,Cisco
STKMM,RAC_STKMM21C,CISCO_ASR920CC,,,10.125.196.88,RAC,BKK,Cisco
WSPSM,RAC_WSPSM21C,CISCO_ASR920CC,,,10.122.13.26,RAC,BKK,Cisco
MPN2M,RAC_MPN2M21C,CISCO_ASR920CC,,,10.125.195.105,RAC,BKK,Cisco
SPSWM,RAC_SPSWM51C,ciscoNCS540,Loopback0,10.64.3.38,10.124.210.38,RAC,BKK,Cisco
MCWTP,RAC_MCWTP21C,CISCO_ASR920CC,,,10.122.26.184,RAC,BKK,Cisco
TRBRM,RAC_TRBRM51C,ciscoNCS540,Loopback0,10.64.7.9,10.124.214.9,RAC,BKK,Cisco
UBS1B,RAC_UBS1B21C,CISCO_ASR920CC,,,10.122.46.53,RAC,BKK,Cisco
LWTCB,RAC_LWTCB21C,CISCO_ASR920CC,,,10.122.34.102,RAC,BKK,Cisco
PKVTP,RAC_PKVTP21C,CISCO_ASR920CC,,,10.122.14.108,RAC,BKK,Cisco
SBK9M,RAC_SBK9M21C,CISCO_ASR920CC,,,10.122.35.135,RAC,BKK,Cisco
SOGOP,RAC_SOGOP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.249,10.124.38.228,RAC,BKK,Cisco
CITCP,RAC_CITCP21C,CISCO_ASR920CC,,,10.122.22.90,RAC,BKK,Cisco
NTTWP,RAC_NTTWP21C,CISCO_ASR920CC,,,10.122.17.204,RAC,BKK,Cisco
WBPKM,RAC_WBPKM21C,CISCO_ASR920CC,,,10.122.66.70,RAC,BKK,Cisco
MMBPX,RAC_MMBPX21C,CISCO_ASR920CC,,,10.122.41.229,RAC,BKK,Cisco
MMCNM,RAC_MMCNM21C,CISCO_ASR920CC,,,10.122.29.25,RAC,BKK,Cisco
BMQSP,RAC_BMQSP21C,CISCO_ASR920CC,,,10.122.18.110,RAC,BKK,Cisco
SNIWM,RAC_SNIWM21C,CISCO_ASR920CC,,,10.122.21.106,RAC,BKK,Cisco
WNCNM,RAC_WNCNM21C,CISCO_ASR920CC,,,10.122.12.23,RAC,BKK,Cisco
SHLLP,RAC_SHLLP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.27,10.124.45.52,RAC,BKK,Cisco
LEPSM,RAC_LEPSM51C,ciscoNCS540,Loopback0,10.64.8.51,10.124.215.51,RAC,BKK,Cisco
CSRVP,RAC_CSRVP21C,CISCO_ASR920CC,,,10.122.26.164,RAC,BKK,Cisco
RM40M,RAC_RM40M21C,CISCO_ASR920CC,,,10.122.71.132,RAC,BKK,Cisco
RPNGM,RAC_RPNGM21C,CISCO_ASR920CC,,,10.122.28.43,RAC,BKK,Cisco
NBHTM,RAC_NBHTM21C,CISCO_ASR920CC,,,10.125.198.86,RAC,BKK,Cisco
CTBNP,RAC_CTBNP31C,CISCO_ASR920CC,,,10.124.33.37,RAC,BKK,Cisco
WTMGM,RAC_WTMGM51C,ciscoNCS540,Loopback0,10.64.10.69,10.124.209.69,RAC,BKK,Cisco
SVAQM,RAC_SVAQM21C,CISCO_ASR920CC,,,10.122.47.120,RAC,BKK,Cisco
P775M,RAC_P775M51C,ciscoNCS540,Loopback0,10.64.10.68,10.124.209.68,RAC,BKK,Cisco
VLS1B,RAC_VLS1B21C,CISCO_ASR920CC,,,10.122.46.77,RAC,BKK,Cisco
MTNTM,RAC_MTNTM51C,ciscoNCS540,Loopback0,10.64.3.166,10.124.210.166,RAC,BKK,Cisco
KBP3M,RAC_KBP3M21C,CISCO_ASR920CC,,,10.122.68.116,RAC,BKK,Cisco
DRK8M,RAC_DRK8M51C,ciscoNCS540,Loopback0,10.64.3.177,10.124.210.177,RAC,BKK,Cisco
MCWNM,RAC_MCWNM21C,CISCO_ASR920CC,,,10.122.35.12,RAC,BKK,Cisco
C6Y1M,RAC_C6Y1M21C,CISCO_ASR920CC,,,10.122.35.21,RAC,BKK,Cisco
SM34M,RAC_SM34M51C,ciscoNCS540,Loopback0,10.64.2.179,10.124.209.179,RAC,BKK,Cisco
WBTSM,RAC_WBTSM21C,CISCO_ASR920CC,,,10.122.12.90,RAC,BKK,Cisco
P102M,RAC_P102M21C,CISCO_ASR920CC,,,10.122.46.7,RAC,BKK,Cisco
SL01A,RAC_SL01A21C,CISCO_ASR920CC,,,10.122.79.217,RAC,BKK,Cisco
FS3DM,RAC_FS3DM51C,ciscoNCS540,Loopback0,10.64.3.167,10.124.210.167,RAC,BKK,Cisco
PJPMP,RAC_PJPMP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.232,10.124.62.244,RAC,BKK,Cisco
BANAX,RAC_BANAX21C,CISCO_ASR920CC,,,10.122.41.213,RAC,BKK,Cisco
PMNIM,RAC_PMNIM21C,CISCO_ASR920CC,,,10.122.11.20,RAC,BKK,Cisco
LKMSM,RAC_LKMSM21C,CISCO_ASR920CC,,,10.125.193.70,RAC,BKK,Cisco
RVRPP,RAC_RVRPP21C,CISCO_ASR920CC,,,10.122.26.169,RAC,BKK,Cisco
CWDC,MGMT_SWITCH_CWDC,CISCO_Me3600x24Fs,,,,MGMT_SWITCH,BKK,Cisco
TSNHP,RAC_TSNHP51C,ciscoNCS540,Loopback0,10.64.6.148,10.124.213.148,RAC,BKK,Cisco
RD13M,RAC_RD13M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.136,10.124.34.164,RAC,BKK,Cisco
KGNGM,RAC_KGNGM21C,CISCO_ASR920CC,,,10.122.28.217,RAC,BKK,Cisco
SK62X,RAC_SK62X21C,CISCO_ASR920CC,,,10.122.41.214,RAC,BKK,Cisco
LVBTM,RAC_LVBTM21C,CISCO_ASR920CC,,,10.125.193.73,RAC,BKK,Cisco
TSVAM,RAC_TSVAM21C,CISCO_ASR920CC,,,10.122.10.197,RAC,BKK,Cisco
C341B,RAC_C341B21C,CISCO_ASR920CC,,,10.122.31.237,RAC,BKK,Cisco
CUCPM,RAC_CUCPM21C,CISCO_ASR920CC,,,10.122.15.109,RAC,BKK,Cisco
SPSSM,RAC_SPSSM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.201,10.124.39.56,RAC,BKK,Cisco
R917M,RAC_R917M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.199,10.124.55.68,RAC,BKK,Cisco
TH16M,RAC_TH16M21C,CISCO_ASR920CC,,,10.122.65.23,RAC,BKK,Cisco
LTMNP,RAC_LTMNP21C,CISCO_ASR920CC,,,10.122.22.9,RAC,BKK,Cisco
R284M,RAC_R284M51C,ciscoNCS540,Loopback0,10.64.3.28,10.124.210.28,RAC,BKK,Cisco
SS35M,RAC_SS35M21C,CISCO_ASR920CC,,,10.122.29.245,RAC,BKK,Cisco
S6B2M,RAC_S6B2M21C,CISCO_ASR920CC,,,10.122.64.212,RAC,BKK,Cisco
AYATP,RAC_AYATP21C,CISCO_ASR920CC,,,10.122.19.219,RAC,BKK,Cisco
LLDCP,RAC_LLDCP21C,CISCO_ASR920CC,,,10.122.11.68,RAC,BKK,Cisco
BOBRP,RAC_BOBRP51C,ciscoNCS540,Loopback0,10.64.3.165,10.124.210.165,RAC,BKK,Cisco
SCT1P,RAC_SCT1P21C,CISCO_ASR920CC,,,10.122.44.21,RAC,BKK,Cisco
PWTHP,RAC_PWTHP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.242,10.124.57.164,RAC,BKK,Cisco
SR13M,RAC_SR13M21C,CISCO_ASR920CC,,,10.122.42.72,RAC,BKK,Cisco
PTWWP,RAC_PTWWP21C,CISCO_ASR920CC,,,10.122.15.120,RAC,BKK,Cisco
SUSNP,RAC_SUSNP21C,CISCO_ASR920CC,,,10.122.15.188,RAC,BKK,Cisco
KBCNM,RAC_KBCNM51C,ciscoNCS540,Loopback0,10.64.2.126,10.124.209.126,RAC,BKK,Cisco
DCRRB,RAC_DCRRB21C,CISCO_ASR920CC,,,10.122.47.91,RAC,BKK,Cisco
LTPNP,RAC_LTPNP21C,CISCO_ASR920CC,,,10.122.12.106,RAC,BKK,Cisco
CHLKM,RAC_CHLKM21C,CISCO_ASR920CC,,,10.122.21.186,RAC,BKK,Cisco
ITRTM,RAC_ITRTM51C,ciscoNCS540,Loopback0,10.64.2.161,10.124.209.161,RAC,BKK,Cisco
P345M,RAC_P345M21C,CISCO_ASR920CC,,,10.122.47.245,RAC,BKK,Cisco
THISP,RAC_THISP21C,CISCO_ASR920CC,,,10.122.9.7,RAC,BKK,Cisco
SMWTM,RAC_SMWTM21C,CISCO_ASR920CC,,,10.122.14.167,RAC,BKK,Cisco
NKK4M,RAC_NKK4M21C,CISCO_ASR920CC,,,10.122.13.41,RAC,BKK,Cisco
PKVTP,RAC_PKVTP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.206,10.124.38.102,RAC,BKK,Cisco
UON1B,RAC_UON1B51C,ciscoNCS540,Loopback0,10.64.3.63,10.124.210.63,RAC,BKK,Cisco
LNCAP,RAC_LNCAP21C,CISCO_ASR920CC,,,10.122.30.87,RAC,BKK,Cisco
SLDOP,RAC_SLDOP21C,CISCO_ASR920CC,,,10.122.43.246,RAC,BKK,Cisco
CHSTM,RAC_CHSTM51C,ciscoNCS540,Loopback0,10.64.3.67,10.124.210.67,RAC,BKK,Cisco
RN39M,RAC_RN39M21C,CISCO_ASR920CC,,,10.122.44.149,RAC,BKK,Cisco
PNSPM,RAC_PNSPM21C,CISCO_ASR920CC,,,10.122.65.118,RAC,BKK,Cisco
MUDDM,RAC_MUDDM21C,CISCO_ASR920CC,,,10.122.15.219,RAC,BKK,Cisco
RRMPM,RAC_RRMPM21C,CISCO_ASR920CC,,,10.125.193.213,RAC,BKK,Cisco
TB54M,RAC_TB54M51C,ciscoNCS540,Loopback0,10.64.9.81,10.124.216.81,RAC,BKK,Cisco
ON80M,RAC_ON80M21C,CISCO_ASR920CC,,,10.122.25.100,RAC,BKK,Cisco
NYKSM,RAC_NYKSM21C,CISCO_ASR920CC,,,10.122.26.206,RAC,BKK,Cisco
VS25M,RAC_VS25M21C,CISCO_ASR920CC,,,10.122.11.213,RAC,BKK,Cisco
ACMKM,RAC_ACMKM21C,CISCO_ASR920CC,,,10.122.64.167,RAC,BKK,Cisco
SSYIM,RAC_SSYIM51C,ciscoNCS540,Loopback0,10.64.10.209,10.124.217.209,RAC,BKK,Cisco
BCHOM,RAC_BCHOM21C,CISCO_ASR920CC,,,10.122.41.36,RAC,BKK,Cisco
KBLPM,RAC_KBLPM21C,CISCO_ASR920CC,,,10.122.70.4,RAC,BKK,Cisco
SKWPX,RAC_SKWPX21C,CISCO_ASR920CC,,,10.122.44.136,RAC,BKK,Cisco
PSKKM,RAC_PSKKM21C,CISCO_ASR920CC,,,10.122.30.197,RAC,BKK,Cisco
RS73M,RAC_RS73M21C,CISCO_ASR920CC,,,10.122.65.244,RAC,BKK,Cisco
NMM1M,RAC_NMM1M21C,CISCO_ASR920CC,,,10.122.47.60,RAC,BKK,Cisco
AOTSM,RAC_AOTSM21C,CISCO_ASR920CC,,,10.125.198.100,RAC,BKK,Cisco
L13EM,RAC_L13EM21C,CISCO_ASR920CC,,,10.122.47.189,RAC,BKK,Cisco
XYKW,RAC_XYKW01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.222,RAC,BKK,Cisco
BP91M,RAC_BP91M21C,CISCO_ASR920CC,,,10.122.22.100,RAC,BKK,Cisco
CN9JM,RAC_CN9JM21C,CISCO_ASR920CC,,,10.122.45.11,RAC,BKK,Cisco
WRNGM,RAC_WRNGM21C,CISCO_ASR920CC,,,10.122.31.52,RAC,BKK,Cisco
ST08M,RAC_ST08M21C,CISCO_ASR920CC,,,10.122.42.52,RAC,BKK,Cisco
SRWKP,RAC_SRWKP21C,CISCO_ASR920CC,,,10.122.23.23,RAC,BKK,Cisco
SR63M,RAC_SR63M21C,CISCO_ASR920CC,,,10.122.33.156,RAC,BKK,Cisco
SUPCP,RAC_SUPCP21C,CISCO_ASR920CC,,,10.122.31.10,RAC,BKK,Cisco
PNGNM,RAC_PNGNM21C,CISCO_ASR920CC,,,10.122.12.93,RAC,BKK,Cisco
PB34M,RAC_PB34M21C,CISCO_ASR920CC,,,10.122.15.14,RAC,BKK,Cisco
KL62M,RAC_KL62M51C,ciscoNCS540,Loopback0,10.64.3.218,10.124.210.218,RAC,BKK,Cisco
KRSWM,RAC_KRSWM21C,CISCO_ASR920CC,,,10.122.44.58,RAC,BKK,Cisco
KC15M,RAC_KC15M21C,CISCO_ASR920CC,,,10.122.17.21,RAC,BKK,Cisco
KTC2P,RAC_KTC2P21C,CISCO_ASR920CC,,,10.122.22.44,RAC,BKK,Cisco
KRGKM,RAC_KRGKM21C,CISCO_ASR920CC,,,10.122.42.150,RAC,BKK,Cisco
WKBLM,RAC_WKBLM21C,CISCO_ASR920CC,,,10.122.28.76,RAC,BKK,Cisco
R250M,RAC_R250M21C,CISCO_ASR920CC,,,10.122.10.55,RAC,BKK,Cisco
PS54M,RAC_PS54M21C,CISCO_ASR920CC,,,10.122.32.150,RAC,BKK,Cisco
BBT4M,RAC_BBT4M21C,CISCO_ASR920CC,,,10.125.193.75,RAC,BKK,Cisco
WPRCM,RAC_WPRCM21C,CISCO_ASR920CC,,,10.122.16.235,RAC,BKK,Cisco
VBTWP,RAC_VBTWP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.36,10.124.32.245,RAC,BKK,Cisco
WWBTM,RAC_WWBTM21C,CISCO_ASR920CC,,,10.122.16.10,RAC,BKK,Cisco
SSMBP,RAC_SSMBP21C,CISCO_ASR920CC,,,10.122.10.91,RAC,BKK,Cisco
KRNCM,RAC_KRNCM51C,ciscoNCS540,Loopback0,10.64.4.146,10.124.211.146,RAC,BKK,Cisco
KLR1M,RAC_KLR1M21C,CISCO_ASR920CC,,,10.122.66.118,RAC,BKK,Cisco
SA1WP,RAC_SA1WP21C,CISCO_ASR920CC,,,10.125.198.126,RAC,BKK,Cisco
PHM1M,RAC_PHM1M21C,CISCO_ASR920CC,,,10.125.197.234,RAC,BKK,Cisco
SA1EP,RAC_SA1EP21C,CISCO_ASR920CC,,,10.125.198.125,RAC,BKK,Cisco
CS53M,RAC_CS53M21C,CISCO_ASR920CC,,,10.122.16.108,RAC,BKK,Cisco
ASSKM,RAC_ASSKM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.140,10.124.38.164,RAC,BKK,Cisco
RMSBP,RAC_RMSBP21C,CISCO_ASR920CC,,,10.122.19.116,RAC,BKK,Cisco
BTS1M,RAC_BTS1M21C,CISCO_ASR920CC,,,10.122.28.71,RAC,BKK,Cisco
PS56M,RAC_PS56M21C,CISCO_ASR920CC,,,10.122.11.181,RAC,BKK,Cisco
KRSPM,RAC_KRSPM21C,CISCO_ASR920CC,,,10.122.13.29,RAC,BKK,Cisco
KOK1M,RAC_KOK1M21C,CISCO_ASR920CC,,,10.122.34.228,RAC,BKK,Cisco
ST58M,RAC_ST58M21C,CISCO_ASR920CC,,,10.122.30.75,RAC,BKK,Cisco
ASLKM,RAC_ASLKM51C,ciscoNCS540,Loopback0,10.64.6.121,10.124.213.121,RAC,BKK,Cisco
TPBSM,RAC_TPBSM21C,CISCO_ASR920CC,,,10.122.20.26,RAC,BKK,Cisco
SLCXP,RAC_SLCXP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.12,10.124.33.85,RAC,BKK,Cisco
RMPOM,RAC_RMPOM21C,CISCO_ASR920CC,,,10.122.14.199,RAC,BKK,Cisco
APRBP,RAC_APRBP21C,CISCO_ASR920CC,,,10.122.34.248,RAC,BKK,Cisco
ROSHM,RAC_ROSHM21C,CISCO_ASR920CC,,,10.122.14.214,RAC,BKK,Cisco
WBACM,RAC_WBACM51C,ciscoNCS540,Loopback0,10.64.12.84,10.124.209.7,RAC,BKK,Cisco
TMVLM,RAC_TMVLM51C,ciscoNCS540,Loopback0,10.64.11.94,10.124.218.94,RAC,BKK,Cisco
PNCBA,RAC_PNCBA21C,CISCO_ASR920CC,,,10.122.44.91,RAC,BKK,Cisco
TW25M,RAC_TW25M21C,CISCO_ASR920CC,,,10.122.26.13,RAC,BKK,Cisco
TE41M,RAC_TE41M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.233,10.124.53.4,RAC,BKK,Cisco
R604M,RAC_R604M21C,CISCO_ASR920CC,,,10.122.10.213,RAC,BKK,Cisco
P221M,RAC_P221M51C,ciscoNCS540,Loopback0,10.64.3.34,10.124.210.34,RAC,BKK,Cisco
MBP2M,RAC_MBP2M21C,CISCO_ASR920CC,,,10.122.24.27,RAC,BKK,Cisco
TB41M,RAC_TB41M21C,CISCO_ASR920CC,,,10.122.67.164,RAC,BKK,Cisco
PU72M,RAC_PU72M51C,ciscoNCS540,Loopback0,10.64.5.130,10.124.212.130,RAC,BKK,Cisco
LTPDM,RAC_LTPDM21C,CISCO_ASR920CC,,,10.122.29.250,RAC,BKK,Cisco
RSK2M,RAC_RSK2M51C,ciscoNCS540,Loopback0,10.64.3.121,10.124.210.121,RAC,BKK,Cisco
CKY9M,RAC_CKY9M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.146,10.124.54.52,RAC,BKK,Cisco
LLPUM,RAC_LLPUM21C,CISCO_ASR920CC,,,10.125.197.22,RAC,BKK,Cisco
R218M,RAC_R218M51C,ciscoNCS540,Loopback0,10.64.2.218,10.124.209.218,RAC,BKK,Cisco
KLKUM,RAC_KLKUM21C,CISCO_ASR920CC,,,10.122.67.53,RAC,BKK,Cisco
ON66M,RAC_ON66M21C,CISCO_ASR920CC,,,10.125.197.132,RAC,BKK,Cisco
WRM9M,RAC_WRM9M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,,,RAC,BKK,Cisco
BK15M,RAC_BK15M21C,CISCO_ASR920CC,,,10.122.45.119,RAC,BKK,Cisco
PWADM,RAC_PWADM21C,CISCO_ASR920CC,,,10.122.13.105,RAC,BKK,Cisco
